"subject" "activity" "domain" "acceleration" "source" "firstDerivation" "secondDerivation" "calculation" "direction" "meanValue" "unit"
"3" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "mean" "x" 0.707814353343108 "g"
"3" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "mean" "y" -0.0260590480328739 "g"
"3" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "mean" "z" 0.0480937904190616 "g"
"3" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "std" "x" -0.966457565630499 "g"
"3" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "std" "y" -0.9445645371261 "g"
"3" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "std" "z" -0.926966278211144 "g"
"30" "laying" "frequency" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.656339723754047 "g"
"30" "laying" "frequency" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.664600262443812 "g"
"30" "laying" "frequency" "body" "accelerometer" "jerk" NA "mean" "x" -0.685307771157441 "g"
"30" "laying" "frequency" "body" "accelerometer" "jerk" NA "mean" "y" -0.671673670524282 "g"
"30" "laying" "frequency" "body" "accelerometer" "jerk" NA "mean" "z" -0.755432212793734 "g"
"30" "laying" "frequency" "body" "accelerometer" "jerk" NA "std" "x" -0.701879208571802 "g"
"30" "laying" "frequency" "body" "accelerometer" "jerk" NA "std" "y" -0.672622022924282 "g"
"30" "laying" "frequency" "body" "accelerometer" "jerk" NA "std" "z" -0.807184940939948 "g"
"30" "laying" "frequency" "body" "accelerometer" "magnitude" NA "mean" NA -0.600372067046214 "g"
"30" "laying" "frequency" "body" "accelerometer" "magnitude" NA "std" NA -0.646522810920757 "g"
"30" "laying" "frequency" "body" "accelerometer" NA NA "mean" "x" -0.635650125322193 "g"
"30" "laying" "frequency" "body" "accelerometer" NA NA "mean" "y" -0.55849001001906 "g"
"30" "laying" "frequency" "body" "accelerometer" NA NA "mean" "z" -0.634958546900783 "g"
"30" "laying" "frequency" "body" "accelerometer" NA NA "std" "x" -0.609238911508407 "g"
"30" "laying" "frequency" "body" "accelerometer" NA NA "std" "y" -0.531321491840992 "g"
"30" "laying" "frequency" "body" "accelerometer" NA NA "std" "z" -0.506570361273995 "g"
"30" "laying" "frequency" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.811292332428198 "rad/seg"
"30" "laying" "frequency" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.822805618746736 "rad/seg"
"30" "laying" "frequency" "body" "gyroscope" "magnitude" NA "mean" NA -0.669600510563003 "rad/seg"
"30" "laying" "frequency" "body" "gyroscope" "magnitude" NA "std" NA -0.589192650089817 "rad/seg"
"30" "laying" "frequency" "body" "gyroscope" NA NA "mean" "x" -0.667418236692689 "rad/seg"
"30" "laying" "frequency" "body" "gyroscope" NA NA "mean" "y" -0.629910665959817 "rad/seg"
"30" "laying" "frequency" "body" "gyroscope" NA NA "mean" "z" -0.615699347830287 "rad/seg"
"30" "laying" "frequency" "body" "gyroscope" NA NA "std" "x" -0.676801995680601 "rad/seg"
"30" "laying" "frequency" "body" "gyroscope" NA NA "std" "y" -0.496310421449608 "rad/seg"
"30" "laying" "frequency" "body" "gyroscope" NA NA "std" "z" -0.620253390415144 "rad/seg"
"30" "laying" "time" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.697050126998956 "g"
"30" "laying" "time" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.658972148093473 "g"
"30" "laying" "time" "body" "accelerometer" "jerk" NA "mean" "x" 0.0734799270148825 "g"
"30" "laying" "time" "body" "accelerometer" "jerk" NA "mean" "y" 0.00730438257971279 "g"
"30" "laying" "time" "body" "accelerometer" "jerk" NA "mean" "z" -0.000653871890373369 "g"
"30" "laying" "time" "body" "accelerometer" "jerk" NA "std" "x" -0.679007254150131 "g"
"30" "laying" "time" "body" "accelerometer" "jerk" NA "std" "y" -0.6607705539047 "g"
"30" "laying" "time" "body" "accelerometer" "jerk" NA "std" "z" -0.781644485013055 "g"
"30" "laying" "time" "body" "accelerometer" "magnitude" NA "mean" NA -0.538131194183003 "g"
"30" "laying" "time" "body" "accelerometer" "magnitude" NA "std" NA -0.588158111633681 "g"
"30" "laying" "time" "body" "accelerometer" NA NA "mean" "x" 0.276305836721932 "g"
"30" "laying" "time" "body" "accelerometer" NA NA "mean" "y" -0.0175856077340209 "g"
"30" "laying" "time" "body" "accelerometer" NA NA "mean" "z" -0.10589355727859 "g"
"30" "laying" "time" "body" "accelerometer" NA NA "std" "x" -0.615890785389034 "g"
"30" "laying" "time" "body" "accelerometer" NA NA "std" "y" -0.519047387875457 "g"
"30" "laying" "time" "body" "accelerometer" NA NA "std" "z" -0.522643273772115 "g"
"30" "laying" "time" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.785870931331593 "rad/seg"
"30" "laying" "time" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.810398514673629 "rad/seg"
"30" "laying" "time" "body" "gyroscope" "jerk" NA "mean" "x" -0.0926769005274151 "rad/seg"
"30" "laying" "time" "body" "gyroscope" "jerk" NA "mean" "y" -0.0412903779669452 "rad/seg"
"30" "laying" "time" "body" "gyroscope" "jerk" NA "mean" "z" -0.0493556177875196 "rad/seg"
"30" "laying" "time" "body" "gyroscope" "jerk" NA "std" "x" -0.780636429556136 "rad/seg"
"30" "laying" "time" "body" "gyroscope" "jerk" NA "std" "y" -0.79894807305483 "rad/seg"
"30" "laying" "time" "body" "gyroscope" "jerk" NA "std" "z" -0.76322854691906 "rad/seg"
"30" "laying" "time" "body" "gyroscope" "magnitude" NA "mean" NA -0.510032754098198 "rad/seg"
"30" "laying" "time" "body" "gyroscope" "magnitude" NA "std" NA -0.573779428671018 "rad/seg"
"30" "laying" "time" "body" "gyroscope" NA NA "mean" "x" -0.0354229280326632 "rad/seg"
"30" "laying" "time" "body" "gyroscope" NA NA "mean" "y" -0.0717482452402089 "rad/seg"
"30" "laying" "time" "body" "gyroscope" NA NA "mean" "z" 0.0834544586693995 "rad/seg"
"30" "laying" "time" "body" "gyroscope" NA NA "std" "x" -0.671005846122715 "rad/seg"
"30" "laying" "time" "body" "gyroscope" NA NA "std" "y" -0.538990663942298 "rad/seg"
"30" "laying" "time" "body" "gyroscope" NA NA "std" "z" -0.589783442185379 "rad/seg"
"30" "laying" "time" "gravity" "accelerometer" "magnitude" NA "mean" NA -0.538131194183003 "g"
"30" "laying" "time" "gravity" "accelerometer" "magnitude" NA "std" NA -0.588158111633681 "g"
"30" "laying" "time" "gravity" "accelerometer" NA NA "mean" "x" 0.696858200678851 "g"
"30" "laying" "time" "gravity" "accelerometer" NA NA "mean" "y" 0.0512698188974987 "g"
"30" "laying" "time" "gravity" "accelerometer" NA NA "mean" "z" 0.184343178348037 "g"
"30" "laying" "time" "gravity" "accelerometer" NA NA "std" "x" -0.974319118563969 "g"
"30" "laying" "time" "gravity" "accelerometer" NA NA "std" "y" -0.952288292767624 "g"
"30" "laying" "time" "gravity" "accelerometer" NA NA "std" "z" -0.92943263464752 "g"
"4" "walking" "frequency" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.63501900541041 "g"
"4" "walking" "frequency" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.666506718936908 "g"
"4" "walking" "frequency" "body" "accelerometer" "jerk" NA "mean" "x" -0.652023078038801 "g"
"4" "walking" "frequency" "body" "accelerometer" "jerk" NA "mean" "y" -0.601696223759495 "g"
"4" "walking" "frequency" "body" "accelerometer" "jerk" NA "mean" "z" -0.825154871135647 "g"
"4" "walking" "frequency" "body" "accelerometer" "jerk" NA "std" "x" -0.644622004704416 "g"
"4" "walking" "frequency" "body" "accelerometer" "jerk" NA "std" "y" -0.593855151524606 "g"
"4" "walking" "frequency" "body" "accelerometer" "jerk" NA "std" "z" -0.860544668359621 "g"
"4" "walking" "frequency" "body" "accelerometer" "magnitude" NA "mean" NA -0.602098037677603 "g"
"4" "walking" "frequency" "body" "accelerometer" "magnitude" NA "std" NA -0.672948341687697 "g"
"4" "walking" "frequency" "body" "accelerometer" NA NA "mean" "x" -0.628806379100946 "g"
"4" "walking" "frequency" "body" "accelerometer" NA NA "mean" "y" -0.52583456615142 "g"
"4" "walking" "frequency" "body" "accelerometer" NA NA "mean" "z" -0.755235428895899 "g"
"4" "walking" "frequency" "body" "accelerometer" NA NA "std" "x" -0.597551324155678 "g"
"4" "walking" "frequency" "body" "accelerometer" NA NA "std" "y" -0.534661524341987 "g"
"4" "walking" "frequency" "body" "accelerometer" NA NA "std" "z" -0.708764043722397 "g"
"4" "walking" "frequency" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.838833209652997 "rad/seg"
"4" "walking" "frequency" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.863096864037855 "rad/seg"
"4" "walking" "frequency" "body" "gyroscope" "magnitude" NA "mean" NA -0.745650754608833 "rad/seg"
"4" "walking" "frequency" "body" "gyroscope" "magnitude" NA "std" NA -0.732586304826498 "rad/seg"
"4" "walking" "frequency" "body" "gyroscope" NA NA "mean" "x" -0.641881977553943 "rad/seg"
"4" "walking" "frequency" "body" "gyroscope" NA NA "mean" "y" -0.831527531009464 "rad/seg"
"4" "walking" "frequency" "body" "gyroscope" NA NA "mean" "z" -0.689308946422713 "rad/seg"
"4" "walking" "frequency" "body" "gyroscope" NA NA "std" "x" -0.721749187328076 "rad/seg"
"4" "walking" "frequency" "body" "gyroscope" NA NA "std" "y" -0.782885735867508 "rad/seg"
"4" "walking" "frequency" "body" "gyroscope" NA NA "std" "z" -0.7670895729653 "rad/seg"
"4" "walking" "time" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.656116311856877 "g"
"4" "walking" "time" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.647249966810726 "g"
"4" "walking" "time" "body" "accelerometer" "jerk" NA "mean" "x" 0.0788637845151419 "g"
"4" "walking" "time" "body" "accelerometer" "jerk" NA "mean" "y" 0.00351340949514196 "g"
"4" "walking" "time" "body" "accelerometer" "jerk" NA "mean" "z" -0.00737375142832808 "g"
"4" "walking" "time" "body" "accelerometer" "jerk" NA "std" "x" -0.631853083289621 "g"
"4" "walking" "time" "body" "accelerometer" "jerk" NA "std" "y" -0.584063204701893 "g"
"4" "walking" "time" "body" "accelerometer" "jerk" NA "std" "z" -0.843353231167192 "g"
"4" "walking" "time" "body" "accelerometer" "magnitude" NA "mean" NA -0.56158213510694 "g"
"4" "walking" "time" "body" "accelerometer" "magnitude" NA "std" NA -0.606556049548896 "g"
"4" "walking" "time" "body" "accelerometer" NA NA "mean" "x" 0.274183111498423 "g"
"4" "walking" "time" "body" "accelerometer" NA NA "mean" "y" -0.0148081545344921 "g"
"4" "walking" "time" "body" "accelerometer" NA NA "mean" "z" -0.107521430810726 "g"
"4" "walking" "time" "body" "accelerometer" NA NA "std" "x" -0.605211727785489 "g"
"4" "walking" "time" "body" "accelerometer" NA NA "std" "y" -0.509929384011325 "g"
"4" "walking" "time" "body" "accelerometer" NA NA "std" "z" -0.709492735962145 "g"
"4" "walking" "time" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.819191368044164 "rad/seg"
"4" "walking" "time" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.844187064164038 "rad/seg"
"4" "walking" "time" "body" "gyroscope" "jerk" NA "mean" "x" -0.107859315713249 "rad/seg"
"4" "walking" "time" "body" "gyroscope" "jerk" NA "mean" "y" -0.0400427574662461 "rad/seg"
"4" "walking" "time" "body" "gyroscope" "jerk" NA "mean" "z" -0.0578089304000631 "rad/seg"
"4" "walking" "time" "body" "gyroscope" "jerk" NA "std" "x" -0.723788617823344 "rad/seg"
"4" "walking" "time" "body" "gyroscope" "jerk" NA "std" "y" -0.902502592618297 "rad/seg"
"4" "walking" "time" "body" "gyroscope" "jerk" NA "std" "z" -0.748369141315457 "rad/seg"
"4" "walking" "time" "body" "gyroscope" "magnitude" NA "mean" NA -0.656291093847319 "rad/seg"
"4" "walking" "time" "body" "gyroscope" "magnitude" NA "std" NA -0.706738493542587 "rad/seg"
"4" "walking" "time" "body" "gyroscope" NA NA "mean" "x" -0.0289417906907571 "rad/seg"
"4" "walking" "time" "body" "gyroscope" NA NA "mean" "y" -0.0787229907785489 "rad/seg"
"4" "walking" "time" "body" "gyroscope" NA NA "mean" "z" 0.0957174866009464 "rad/seg"
"4" "walking" "time" "body" "gyroscope" NA NA "std" "x" -0.701397703369085 "rad/seg"
"4" "walking" "time" "body" "gyroscope" NA NA "std" "y" -0.79823574873817 "rad/seg"
"4" "walking" "time" "body" "gyroscope" NA NA "std" "z" -0.726374197066246 "rad/seg"
"4" "walking" "time" "gravity" "accelerometer" "magnitude" NA "mean" NA -0.56158213510694 "g"
"4" "walking" "time" "gravity" "accelerometer" "magnitude" NA "std" NA -0.606556049548896 "g"
"4" "walking" "time" "gravity" "accelerometer" NA NA "mean" "x" 0.706593043123028 "g"
"4" "walking" "time" "gravity" "accelerometer" NA NA "mean" "y" 0.112591195496986 "g"
"4" "walking" "time" "gravity" "accelerometer" NA NA "mean" "z" 0.164130896618297 "g"
"4" "walking" "time" "gravity" "accelerometer" NA NA "std" "x" -0.962636979274448 "g"
"4" "walking" "time" "gravity" "accelerometer" NA NA "std" "y" -0.941416800167192 "g"
"4" "walking" "time" "gravity" "accelerometer" NA NA "std" "z" -0.941403426072555 "g"
"5" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.573176177044172 "g"
"5" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.613485123609272 "g"
"5" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "mean" "x" -0.604769869438742 "g"
"5" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "mean" "y" -0.550991969857417 "g"
"5" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "mean" "z" -0.768762357980132 "g"
"5" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "std" "x" -0.584013626983444 "g"
"5" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "std" "y" -0.491500434303907 "g"
"5" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "std" "z" -0.798835563807947 "g"
"5" "walking_downstairs" "frequency" "body" "accelerometer" "magnitude" NA "mean" NA -0.528503022745033 "g"
"5" "walking_downstairs" "frequency" "body" "accelerometer" "magnitude" NA "std" NA -0.594259529756954 "g"
"5" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "mean" "x" -0.55123770513245 "g"
"5" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "mean" "y" -0.440232431795033 "g"
"5" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "mean" "z" -0.696171811490066 "g"
"5" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "std" "x" -0.492829885748675 "g"
"5" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "std" "y" -0.422162171100331 "g"
"5" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "std" "z" -0.649351210748344 "g"
"5" "walking_downstairs" "frequency" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.748829309536424 "rad/seg"
"5" "walking_downstairs" "frequency" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.735610602483444 "rad/seg"
"5" "walking_downstairs" "frequency" "body" "gyroscope" "magnitude" NA "mean" NA -0.677355755703311 "rad/seg"
"5" "walking_downstairs" "frequency" "body" "gyroscope" "magnitude" NA "std" NA -0.715731148145695 "rad/seg"
"5" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "mean" "x" -0.632239300829801 "rad/seg"
"5" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "mean" "y" -0.71706218781457 "rad/seg"
"5" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "mean" "z" -0.537329127293278 "rad/seg"
"5" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "std" "x" -0.73573857718543 "rad/seg"
"5" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "std" "y" -0.702290390960265 "rad/seg"
"5" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "std" "z" -0.669353687483444 "rad/seg"
"5" "walking_downstairs" "time" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.589313870006622 "g"
"5" "walking_downstairs" "time" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.589031268133113 "g"
"5" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "mean" "x" 0.0841019899622517 "g"
"5" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "mean" "y" 0.0017656830384106 "g"
"5" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "mean" "z" -0.0029537113427351 "g"
"5" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "std" "x" -0.575890535679801 "g"
"5" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "std" "y" -0.506544358609603 "g"
"5" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "std" "z" -0.78456199486755 "g"
"5" "walking_downstairs" "time" "body" "accelerometer" "magnitude" NA "mean" NA -0.460866415568709 "g"
"5" "walking_downstairs" "time" "body" "accelerometer" "magnitude" NA "std" NA -0.52162345171192 "g"
"5" "walking_downstairs" "time" "body" "accelerometer" NA NA "mean" "x" 0.279177960301325 "g"
"5" "walking_downstairs" "time" "body" "accelerometer" NA NA "mean" "y" -0.0154833455336192 "g"
"5" "walking_downstairs" "time" "body" "accelerometer" NA NA "mean" "z" -0.105661736816887 "g"
"5" "walking_downstairs" "time" "body" "accelerometer" NA NA "std" "x" -0.507691011391722 "g"
"5" "walking_downstairs" "time" "body" "accelerometer" NA NA "std" "y" -0.402724906078146 "g"
"5" "walking_downstairs" "time" "body" "accelerometer" NA NA "std" "z" -0.646443640175497 "g"
"5" "walking_downstairs" "time" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.707383517582782 "rad/seg"
"5" "walking_downstairs" "time" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.734187493344371 "rad/seg"
"5" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "mean" "x" -0.103522877147351 "rad/seg"
"5" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "mean" "y" -0.0490624519374172 "rad/seg"
"5" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "mean" "z" -0.0506258160122517 "rad/seg"
"5" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "std" "x" -0.662581310334437 "rad/seg"
"5" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "std" "y" -0.774114270364238 "rad/seg"
"5" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "std" "z" -0.564680771249007 "rad/seg"
"5" "walking_downstairs" "time" "body" "gyroscope" "magnitude" NA "mean" NA -0.602770284825828 "rad/seg"
"5" "walking_downstairs" "time" "body" "gyroscope" "magnitude" NA "std" NA -0.664078383532781 "rad/seg"
"5" "walking_downstairs" "time" "body" "gyroscope" NA NA "mean" "x" -0.0294516873643046 "rad/seg"
"5" "walking_downstairs" "time" "body" "gyroscope" NA NA "mean" "y" -0.0774316445596026 "rad/seg"
"5" "walking_downstairs" "time" "body" "gyroscope" NA NA "mean" "z" 0.0866267116745033 "rad/seg"
"5" "walking_downstairs" "time" "body" "gyroscope" NA NA "std" "x" -0.709955676983444 "rad/seg"
"5" "walking_downstairs" "time" "body" "gyroscope" NA NA "std" "y" -0.705638306688742 "rad/seg"
"5" "walking_downstairs" "time" "body" "gyroscope" NA NA "std" "z" -0.606589817380795 "rad/seg"
"5" "walking_downstairs" "time" "gravity" "accelerometer" "magnitude" NA "mean" NA -0.460866415568709 "g"
"5" "walking_downstairs" "time" "gravity" "accelerometer" "magnitude" NA "std" NA -0.52162345171192 "g"
"5" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "mean" "x" 0.698153719072848 "g"
"5" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "mean" "y" 0.112313109736755 "g"
"5" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "mean" "z" 0.0921607197449904 "g"
"5" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "std" "x" -0.964629108807947 "g"
"5" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "std" "y" -0.939973777950331 "g"
"5" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "std" "z" -0.94207867884106 "g"
"6" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.494882316238462 "g"
"6" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.516711262173969 "g"
"6" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "mean" "x" -0.549394273848923 "g"
"6" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "mean" "y" -0.503558973703692 "g"
"6" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "mean" "z" -0.720867157741538 "g"
"6" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "std" "x" -0.555346159400332 "g"
"6" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "std" "y" -0.437837459287385 "g"
"6" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "std" "z" -0.755751144098462 "g"
"6" "walking_downstairs" "frequency" "body" "accelerometer" "magnitude" NA "mean" NA -0.473974924380431 "g"
"6" "walking_downstairs" "frequency" "body" "accelerometer" "magnitude" NA "std" NA -0.570910289993846 "g"
"6" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "mean" "x" -0.506174926221538 "g"
"6" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "mean" "y" -0.392041410138769 "g"
"6" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "mean" "z" -0.683725945015385 "g"
"6" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "std" "x" -0.506680276530492 "g"
"6" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "std" "y" -0.396677793847908 "g"
"6" "walking_downstairs" "frequency" "body" "accelerometer" NA NA "std" "z" -0.694365207233846 "g"
"6" "walking_downstairs" "frequency" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.651886909221538 "rad/seg"
"6" "walking_downstairs" "frequency" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.660175875210246 "rad/seg"
"6" "walking_downstairs" "frequency" "body" "gyroscope" "magnitude" NA "mean" NA -0.579130051151385 "rad/seg"
"6" "walking_downstairs" "frequency" "body" "gyroscope" "magnitude" NA "std" NA -0.657368673849846 "rad/seg"
"6" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "mean" "x" -0.537201442069846 "rad/seg"
"6" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "mean" "y" -0.621188724858462 "rad/seg"
"6" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "mean" "z" -0.507604207506462 "rad/seg"
"6" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "std" "x" -0.692862440004 "rad/seg"
"6" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "std" "y" -0.633236229753846 "rad/seg"
"6" "walking_downstairs" "frequency" "body" "gyroscope" NA NA "std" "z" -0.67302031484 "rad/seg"
"6" "walking_downstairs" "time" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.551413652396923 "g"
"6" "walking_downstairs" "time" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.502935062310769 "g"
"6" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "mean" "x" 0.0813833604034769 "g"
"6" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "mean" "y" 0.000479281129661539 "g"
"6" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "mean" "z" -0.00225896302076923 "g"
"6" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "std" "x" -0.531468310262154 "g"
"6" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "std" "y" -0.454437496885815 "g"
"6" "walking_downstairs" "time" "body" "accelerometer" "jerk" NA "std" "z" -0.738955207627692 "g"
"6" "walking_downstairs" "time" "body" "accelerometer" "magnitude" NA "mean" NA -0.464770006998123 "g"
"6" "walking_downstairs" "time" "body" "accelerometer" "magnitude" NA "std" NA -0.483790606354154 "g"
"6" "walking_downstairs" "time" "body" "accelerometer" NA NA "mean" "x" 0.272376614181538 "g"
"6" "walking_downstairs" "time" "body" "accelerometer" NA NA "mean" "y" -0.0175697042641846 "g"
"6" "walking_downstairs" "time" "body" "accelerometer" NA NA "mean" "z" -0.11599454136 "g"
"6" "walking_downstairs" "time" "body" "accelerometer" NA NA "std" "x" -0.505086085072062 "g"
"6" "walking_downstairs" "time" "body" "accelerometer" NA NA "std" "y" -0.368403670137262 "g"
"6" "walking_downstairs" "time" "body" "accelerometer" NA NA "std" "z" -0.672512004586708 "g"
"6" "walking_downstairs" "time" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.621936158532308 "rad/seg"
"6" "walking_downstairs" "time" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.644474485460492 "rad/seg"
"6" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "mean" "x" -0.0829159966093231 "rad/seg"
"6" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "mean" "y" -0.0454921005615385 "rad/seg"
"6" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "mean" "z" -0.0533610323667692 "rad/seg"
"6" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "std" "x" -0.546009968372308 "rad/seg"
"6" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "std" "y" -0.677635980501539 "rad/seg"
"6" "walking_downstairs" "time" "body" "gyroscope" "jerk" NA "std" "z" -0.526908306306892 "rad/seg"
"6" "walking_downstairs" "time" "body" "gyroscope" "magnitude" NA "mean" NA -0.549494852037046 "rad/seg"
"6" "walking_downstairs" "time" "body" "gyroscope" "magnitude" NA "std" NA -0.579837818063692 "rad/seg"
"6" "walking_downstairs" "time" "body" "gyroscope" NA NA "mean" "x" -0.0433611785374462 "rad/seg"
"6" "walking_downstairs" "time" "body" "gyroscope" NA NA "mean" "y" -0.0706129097498462 "rad/seg"
"6" "walking_downstairs" "time" "body" "gyroscope" NA NA "mean" "z" 0.0973130293888923 "rad/seg"
"6" "walking_downstairs" "time" "body" "gyroscope" NA NA "std" "x" -0.653800660041538 "rad/seg"
"6" "walking_downstairs" "time" "body" "gyroscope" NA NA "std" "y" -0.626252072652308 "rad/seg"
"6" "walking_downstairs" "time" "body" "gyroscope" NA NA "std" "z" -0.599910232855692 "rad/seg"
"6" "walking_downstairs" "time" "gravity" "accelerometer" "magnitude" NA "mean" NA -0.464770006998123 "g"
"6" "walking_downstairs" "time" "gravity" "accelerometer" "magnitude" NA "std" NA -0.483790606354154 "g"
"6" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "mean" "x" 0.688702063569231 "g"
"6" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "mean" "y" 0.0162055455953846 "g"
"6" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "mean" "z" 0.0475199990906462 "g"
"6" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "std" "x" -0.958898709015385 "g"
"6" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "std" "y" -0.9509348864 "g"
"6" "walking_downstairs" "time" "gravity" "accelerometer" NA NA "std" "z" -0.937910223507692 "g"
"7" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.553360009658182 "g"
"7" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.550683254908442 "g"
"7" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "mean" "x" -0.637521940243831 "g"
"7" "walking_downstairs" "frequency" "body" "accelerometer" "jerk" NA "mean" "y" -0.641687333850227 "g"
